,Year,CompanyName,Country,Industry(Exiobase),EnvironmentalIntensity(Sales),Env_intensity,industry_avg,Industry_indicator,Environmental_Growth,Ind_Yearavg
10517,2017,WALMART INC,United States,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-1.27%,-0.0127,-0.021157094594594597,1,-4.5112781954887335,-0.03165949367088606
10518,2017,WESFARMERS LIMITED,Australia,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-2.43%,-0.0243,-0.021157094594594597,-1,,-0.03165949367088606
10519,2017,WH SMITH PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.54%,-0.0054,-0.021157094594594597,1,-21.73913043478261,-0.03165949367088606
10520,2017,WM MORRISON SUPERMARKETS PLC,United Kingdom,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-1.61%,-0.0161,-0.021157094594594597,1,,-0.03165949367088606
10521,2017,WOOLWORTHS HOLDINGS LIMITED,South Africa,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-2.99%,-0.029900000000000006,-0.021157094594594597,-1,-13.583815028901725,-0.03165949367088606
10522,2017,"YAMADA DENKI CO., LTD.",Japan,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.77%,-0.0077,-0.021157094594594597,1,,-0.03165949367088606
10523,2017,ZALANDO SE,Germany,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.22%,-0.0022,-0.021157094594594597,1,-12.0,-0.03165949367088606
10524,2017,ABM INDUSTRIES INCORPORATED,United States,Real estate activities (70),-0.27%,-0.0027,-0.08544903581267221,1,,-0.1103515789473684
10525,2017,AEON MALL COMPANY LIMITED,Japan,Real estate activities (70),-12.12%,-0.1212,-0.08544903581267221,-1,-17.21311475409837,-0.1103515789473684
10526,2017,ALLREAL HOLDING AG,Switzerland,Real estate activities (70),-1.03%,-0.0103,-0.08544903581267221,1,33.766233766233746,-0.1103515789473684
10527,2017,AROUNDTOWN SA,Luxembourg,Real estate activities (70),-0.33%,-0.0033,-0.08544903581267221,1,,-0.1103515789473684
10528,2017,AYALA LAND INC,Philippines,Real estate activities (70),-2.64%,-0.0264,-0.08544903581267221,1,-18.266253869969045,-0.1103515789473684
10529,2017,BINGO INDUSTRIES LTD,Australia,Real estate activities (70),-1.62%,-0.016200000000000003,-0.08544903581267221,1,,-0.1103515789473684
10530,2017,CAPITAL & COUNTIES PROPERTIES PLC,United Kingdom,Real estate activities (70),-0.79%,-0.0079,-0.08544903581267221,1,-43.57142857142857,-0.1103515789473684
10531,2017,CAPITALAND LIMITED,Singapore,Real estate activities (70),-6.04%,-0.0604,-0.08544903581267221,1,22.267206477732792,-0.1103515789473684
10532,2017,CASELLA WASTE SYSTEMS INC,United States,Real estate activities (70),-31.48%,-0.3148,-0.08544903581267221,-1,,-0.1103515789473684
10533,2017,CASTELLUM AB,Sweden,Real estate activities (70),-0.44%,-0.0044,-0.08544903581267221,1,-26.66666666666666,-0.1103515789473684
10534,2017,CENTRAL PATTANA PUBLIC COMPANY LIMITED,Thailand,Real estate activities (70),-10.22%,-0.1022,-0.08544903581267221,-1,-11.66810717372514,-0.1103515789473684
10535,2017,CHINA EVERBRIGHT INTERNATIONAL LIMITED,Hong Kong,Real estate activities (70),-119.95%,-1.1995,-0.08544903581267221,-1,49.95624453056633,-0.1103515789473684
10536,2017,CHINA EVERGRANDE GROUP,China,Real estate activities (70),-0.15%,-0.0015,-0.08544903581267221,1,,-0.1103515789473684
10537,2017,CHINA JINMAO HOLDINGS GROUP LTD,Hong Kong,Real estate activities (70),-1.40%,-0.014,-0.08544903581267221,1,-22.222222222222246,-0.1103515789473684
10538,2017,CHINESE ESTATES HOLDINGS LTD,Hong Kong,Real estate activities (70),-5.96%,-0.0596,-0.08544903581267221,1,,-0.1103515789473684
10539,2017,CIFI HOLDINGS (GROUP) CO LTD,China,Real estate activities (70),-0.24%,-0.0024,-0.08544903581267221,1,,-0.1103515789473684
10540,2017,CITY DEVELOPMENTS LIMITED,Singapore,Real estate activities (70),-2.87%,-0.0287,-0.08544903581267221,1,-37.60869565217391,-0.1103515789473684
10541,2017,CITYCON OYJ,Finland,Real estate activities (70),-4.54%,-0.0454,-0.08544903581267221,1,,-0.1103515789473684
10542,2017,CK ASSET HOLDINGS LTD,Hong Kong,Real estate activities (70),-2.69%,-0.0269,-0.08544903581267221,1,,-0.1103515789473684
10543,2017,CLEANAWAY WASTE MANAGEMENT LTD,Australia,Real estate activities (70),-19.12%,-0.1912,-0.08544903581267221,-1,14.217443249701333,-0.1103515789473684
10544,2017,CLS HOLDINGS PLC,United Kingdom,Real estate activities (70),-1.16%,-0.0116,-0.08544903581267221,1,-29.268292682926827,-0.1103515789473684
10545,2017,CONSTRUCTIONS INDUSTRIELLES MEDITERRANEE SA,France,Real estate activities (70),-20.27%,-0.2027,-0.08544903581267221,-1,-22.927756653992404,-0.1103515789473684
10546,2017,COUNTRY GARDEN HOLDINGS COMPANY LTD,China,Real estate activities (70),-0.81%,-0.008100000000000001,-0.08544903581267221,1,,-0.1103515789473684
10547,2017,COVANTA HOLDING CORPORATION,United States,Real estate activities (70),-65.78%,-0.6578,-0.08544903581267221,-1,-23.04632662611137,-0.1103515789473684
10548,2017,DAITO TRUST CONSTRUCTION COMPANY LIMITED,Japan,Real estate activities (70),-0.11%,-0.0011,-0.08544903581267221,1,,-0.1103515789473684
10549,2017,DAIWA HOUSE INDUSTRY COMPANY LIMITED,Japan,Real estate activities (70),-0.46%,-0.0046,-0.08544903581267221,1,-9.80392156862746,-0.1103515789473684
10550,2017,DEUTSCHE EUROSHOP AG,Germany,Real estate activities (70),-1.92%,-0.0192,-0.08544903581267221,1,-19.32773109243697,-0.1103515789473684
10551,2017,ECOVE ENVIRONMENT CORP,Taiwan,Real estate activities (70),-146.71%,-1.4671,-0.08544903581267221,-1,,-0.1103515789473684
10552,2017,FABEGE AB,Sweden,Real estate activities (70),-0.23%,-0.0023,-0.08544903581267221,1,,-0.1103515789473684
10553,2017,FIRST CAPITAL REALTY INCORPORATED,Canada,Real estate activities (70),-1.47%,-0.0147,-0.08544903581267221,1,-1.3422818791946292,-0.1103515789473684
10554,2017,FOXTONS GROUP PLC,United Kingdom,Real estate activities (70),-0.87%,-0.0087,-0.08544903581267221,1,-14.705882352941194,-0.1103515789473684
10555,2017,GRAINGER PLC,United Kingdom,Real estate activities (70),-0.25%,-0.0025,-0.08544903581267221,1,-21.875,-0.1103515789473684
10556,2017,GRAND CITY PROPERTIES SA,Luxembourg,Real estate activities (70),-2.42%,-0.0242,-0.08544903581267221,1,,-0.1103515789473684
10557,2017,GREAT EAGLE HOLDINGS LIMITED,Hong Kong,Real estate activities (70),-4.13%,-0.0413,-0.08544903581267221,1,5.6265984654731325,-0.1103515789473684
10558,2017,GREENTOWN CHINA HOLDINGS LIMITED,China,Real estate activities (70),-0.24%,-0.0024,-0.08544903581267221,1,,-0.1103515789473684
10559,2017,GUANGZHOU R&F PROPERTIES CO LTD,China,Real estate activities (70),-0.48%,-0.0048,-0.08544903581267221,1,65.51724137931035,-0.1103515789473684
10560,2017,HANG LUNG GROUP LIMITED,Hong Kong,Real estate activities (70),-5.39%,-0.0539,-0.08544903581267221,1,,-0.1103515789473684
10561,2017,HANG LUNG PROPERTIES LIMITED,Hong Kong,Real estate activities (70),-5.66%,-0.0566,-0.08544903581267221,1,28.63636363636364,-0.1103515789473684
10562,2017,HELICAL PLC,United Kingdom,Real estate activities (70),-0.78%,-0.0078,-0.08544903581267221,1,44.444444444444436,-0.1103515789473684
10563,2017,HENDERSON LAND DEVELOPMENT COMPANY LIMITED,Hong Kong,Real estate activities (70),-1.05%,-0.0105,-0.08544903581267221,1,6.0606060606060765,-0.1103515789473684
10564,2017,HOPSON DEVELOPMENT HOLDINGS LIMITED,Hong Kong,Real estate activities (70),-2.51%,-0.0251,-0.08544903581267221,1,,-0.1103515789473684
10565,2017,HUFVUDSTADEN AB,Sweden,Real estate activities (70),-0.71%,-0.0071,-0.08544903581267221,1,,-0.1103515789473684
10566,2017,HULIC COMPANY LIMITED,Japan,Real estate activities (70),-0.49%,-0.0049,-0.08544903581267221,1,-18.333333333333336,-0.1103515789473684
10567,2017,HYSAN DEVELOPMENT COMPANY LIMITED,Hong Kong,Real estate activities (70),-3.78%,-0.0378,-0.08544903581267221,1,0.0,-0.1103515789473684
10568,2017,IOI PROPERTIES GROUP BHD,Malaysia,Real estate activities (70),-2.58%,-0.0258,-0.08544903581267221,1,-21.100917431192656,-0.1103515789473684
10569,2017,KUNGSLEDEN AB,Sweden,Real estate activities (70),-1.63%,-0.0163,-0.08544903581267221,1,-15.104166666666664,-0.1103515789473684
10570,2017,LASSILA & TIKANOJA PUBLIC LIMITED COMPANY,Finland,Real estate activities (70),-2.15%,-0.0215,-0.08544903581267221,1,-18.250950570342216,-0.1103515789473684
10571,2017,LEG IMMOBILIEN AG,Germany,Real estate activities (70),-1.93%,-0.0193,-0.08544903581267221,1,-19.583333333333343,-0.1103515789473684
10572,2017,LENDLEASE GROUP,Australia,Real estate activities (70),-0.99%,-0.0099,-0.08544903581267221,1,-5.714285714285728,-0.1103515789473684
10573,2017,LEOPALACE21 CORPORATION,Japan,Real estate activities (70),-0.12%,-0.0012,-0.08544903581267221,1,-20.000000000000007,-0.1103515789473684
10574,2017,LOGAN PROPERTY HOLDINGS CO LTD,China,Real estate activities (70),-0.42%,-0.0042,-0.08544903581267221,1,,-0.1103515789473684
10575,2017,LONGFOR GROUP HOLDINGS LTD,China,Real estate activities (70),-3.11%,-0.0311,-0.08544903581267221,1,-11.898016997167137,-0.1103515789473684
10576,2017,MABANEE COMPANY KPSC,Kuwait,Real estate activities (70),-27.29%,-0.2729,-0.08544903581267221,-1,,-0.1103515789473684
10577,2017,MAHINDRA LIFESPACE DEVELOPERS LIMITED,India,Real estate activities (70),-13.21%,-0.1321,-0.08544903581267221,-1,38.76050420168067,-0.1103515789473684
10578,2017,MITIE GROUP PLC,United Kingdom,Real estate activities (70),-0.43%,-0.0043,-0.08544903581267221,1,-8.51063829787233,-0.1103515789473684
10579,2017,MITSUI FUDOSAN CO LTD,Japan,Real estate activities (70),-1.04%,-0.0104,-0.08544903581267221,1,-7.964601769911505,-0.1103515789473684
10580,2017,MOBIMO HOLDING AG,Switzerland,Real estate activities (70),-1.11%,-0.0111,-0.08544903581267221,1,-26.490066225165567,-0.1103515789473684
10581,2017,MORGUARD CORP,Canada,Real estate activities (70),-3.20%,-0.032,-0.08544903581267221,1,,-0.1103515789473684
10582,2017,MULTIPLAN EMPREENDIMENTOS IMOBILIARIOS S.A.,Brazil,Real estate activities (70),-2.49%,-0.0249,-0.08544903581267221,1,2.0491803278688714,-0.1103515789473684
10583,2017,NEW WORLD DEVELOPMENT CO LIMITED,Hong Kong,Real estate activities (70),-3.53%,-0.0353,-0.08544903581267221,1,,-0.1103515789473684
10584,2017,"NOMURA REAL ESTATE HOLDINGS, INC",Japan,Real estate activities (70),-0.82%,-0.008199999999999999,-0.08544903581267221,1,-1.2048192771084487,-0.1103515789473684
10585,2017,PARQUE ARAUCO S.A.,Chile,Real estate activities (70),-3.80%,-0.038,-0.08544903581267221,1,-20.502092050209207,-0.1103515789473684
10586,2017,PSP SWISS PROPERTY AG,Switzerland,Real estate activities (70),-1.20%,-0.012,-0.08544903581267221,1,-9.090909090909092,-0.1103515789473684
10587,2017,RAVEN PROPERTY GROUP LTD,Guernsey,Real estate activities (70),-8.08%,-0.0808,-0.08544903581267221,1,-46.63143989431968,-0.1103515789473684
10588,2017,RENEWI PLC,United Kingdom,Real estate activities (70),-23.84%,-0.2384,-0.08544903581267221,-1,-13.087860007291287,-0.1103515789473684
10589,2017,RENTOKIL INITIAL PLC,United Kingdom,Real estate activities (70),-1.77%,-0.0177,-0.08544903581267221,1,-23.376623376623375,-0.1103515789473684
10590,2017,"REPUBLIC SERVICES, INC.",United States,Real estate activities (70),-43.24%,-0.4324,-0.08544903581267221,-1,-9.766277128547586,-0.1103515789473684
10591,2017,RPS GROUP PLC,United Kingdom,Real estate activities (70),-0.53%,-0.0053,-0.08544903581267221,1,-17.1875,-0.1103515789473684
10592,2017,SAVILLS PLC,United Kingdom,Real estate activities (70),-0.11%,-0.0011,-0.08544903581267221,1,-26.66666666666666,-0.1103515789473684
10593,2017,SECHE ENVIRONNEMENT,France,Real estate activities (70),-24.54%,-0.2454,-0.08544903581267221,-1,-24.654590113601483,-0.1103515789473684
10594,2017,SERCO GROUP PLC,United Kingdom,Real estate activities (70),-2.00%,-0.02,-0.08544903581267221,1,-19.028340080971674,-0.1103515789473684
10595,2017,SHENZHEN INVESTMENT LIMITED,Hong Kong,Real estate activities (70),-0.86%,-0.0086,-0.08544903581267221,1,218.51851851851848,-0.1103515789473684
10596,2017,SHUI ON LAND LIMITED,China,Real estate activities (70),-1.31%,-0.0131,-0.08544903581267221,1,0.0,-0.1103515789473684
10597,2017,SINO HORIZON HOLDINGS LTD,Taiwan,Real estate activities (70),-39.35%,-0.3935,-0.08544903581267221,-1,30.384360503644796,-0.1103515789473684
10598,2017,SINO-OCEAN GROUP HOLDING LTD,China,Real estate activities (70),-176.85%,-1.7685,-0.08544903581267221,-1,,-0.1103515789473684
10599,2017,"SM PRIME HOLDINGS, INC.",Philippines,Real estate activities (70),-40.37%,-0.4037,-0.08544903581267221,-1,274.8375116063138,-0.1103515789473684
10600,2017,SOHO CHINA LIMITED,China,Real estate activities (70),-2.91%,-0.0291,-0.08544903581267221,1,,-0.1103515789473684
10601,2017,ST. MODWEN PROPERTIES PLC,United Kingdom,Real estate activities (70),-0.10%,-0.001,-0.08544903581267221,1,-37.5,-0.1103515789473684
10602,2017,SUN HUNG KAI PROPERTIES LIMITED,Hong Kong,Real estate activities (70),-1.35%,-0.013500000000000002,-0.08544903581267221,1,,-0.1103515789473684
10603,2017,SUNWAY BHD,Malaysia,Real estate activities (70),-4.97%,-0.0497,-0.08544903581267221,1,,-0.1103515789473684
10604,2017,SWIRE PACIFIC LIMITED,Hong Kong,Real estate activities (70),-57.78%,-0.5778,-0.08544903581267221,-1,-21.20550934133369,-0.1103515789473684
10605,2017,SWIRE PROPERTIES LIMITED,Hong Kong,Real estate activities (70),56.75%,0.5675,-0.08544903581267221,1,-10.248299857662502,-0.1103515789473684
10606,2017,SWISS PRIME SITE,Switzerland,Real estate activities (70),-1.05%,-0.0105,-0.08544903581267221,1,-1.8691588785046733,-0.1103515789473684
10607,2017,TAG IMMOBILIEN AG,Germany,Real estate activities (70),-20.95%,-0.2095,-0.08544903581267221,-1,,-0.1103515789473684
10608,2017,"TETRA TECH, INC.",United States,Real estate activities (70),-0.64%,-0.0064,-0.08544903581267221,1,,-0.1103515789473684
10609,2017,TOKYO TATEMONO CO. LTD,Japan,Real estate activities (70),-0.55%,-0.0055000000000000005,-0.08544903581267221,1,-12.698412698412687,-0.1103515789473684
10610,2017,TOKYU FUDOSAN HOLDINGS CORP,Japan,Real estate activities (70),-1.02%,-0.0102,-0.08544903581267221,1,8.510638297872376,-0.1103515789473684
10611,2017,TOMRA SYSTEMS AS,Norway,Real estate activities (70),-0.80%,-0.008,-0.08544903581267221,1,-13.978494623655925,-0.1103515789473684
10612,2017,UOL GROUP LIMITED,Singapore,Real estate activities (70),-1.16%,-0.0116,-0.08544903581267221,1,-36.95652173913045,-0.1103515789473684
10613,2017,VONOVIA SE,Germany,Real estate activities (70),-0.22%,-0.0022,-0.08544903581267221,1,10.000000000000009,-0.1103515789473684
10614,2017,WASTE CONNECTIONS INC,United States,Real estate activities (70),-49.27%,-0.4927,-0.08544903581267221,-1,-4.552499031383183,-0.1103515789473684
10615,2017,"WASTE MANAGEMENT, INC.",United States,Real estate activities (70),-34.83%,-0.3483,-0.08544903581267221,-1,,-0.1103515789473684
10616,2017,WHARF HOLDINGS LTD,Hong Kong,Real estate activities (70),-0.92%,-0.0092,-0.08544903581267221,1,-8.000000000000009,-0.1103515789473684
10617,2017,WIHLBORG FASTIGHETER AB,Sweden,Real estate activities (70),-0.46%,-0.0046,-0.08544903581267221,1,-45.88235294117647,-0.1103515789473684
10618,2017,YUEXIU PROPERTY CO LTD,Hong Kong,Real estate activities (70),-0.63%,-0.0063,-0.08544903581267221,1,110.0,-0.1103515789473684
10619,2017,ACCENTURE PLC,Ireland,Computer and related activities (72),-0.29%,-0.0029,-0.012459203980099502,1,,-0.014033333333333332
10620,2017,ADOBE INC,United States,Computer and related activities (72),-0.31%,-0.0031,-0.012459203980099502,1,-11.428571428571422,-0.014033333333333332
10621,2017,"AKAMAI TECHNOLOGIES, INC.",United States,Computer and related activities (72),-1.35%,-0.013500000000000002,-0.012459203980099502,-1,-4.929577464788714,-0.014033333333333332
10622,2017,ALTRAN TECHNOLOGIES,France,Computer and related activities (72),-0.19%,-0.0019,-0.012459203980099502,1,-13.63636363636365,-0.014033333333333332
10623,2017,AMADEUS IT GROUP SA,Spain,Computer and related activities (72),-0.23%,-0.0023,-0.012459203980099502,1,4.5454545454545405,-0.014033333333333332
10624,2017,AMDOCS LTD,United States,Computer and related activities (72),-0.51%,-0.0051,-0.012459203980099502,1,0.0,-0.014033333333333332
10625,2017,ATEA ASA,Norway,Computer and related activities (72),-0.05%,-0.0005,-0.012459203980099502,1,-16.666666666666664,-0.014033333333333332
10626,2017,"AUTODESK, INC.",United States,Computer and related activities (72),0.82%,0.008199999999999999,-0.012459203980099502,1,,-0.014033333333333332
10627,2017,AVEVA GROUP PLC,United Kingdom,Computer and related activities (72),-0.35%,-0.0035,-0.012459203980099502,1,-5.405405405405417,-0.014033333333333332
10628,2017,CAPGEMINI SE,France,Computer and related activities (72),-0.36%,-0.0036,-0.012459203980099502,1,-16.279069767441868,-0.014033333333333332
10629,2017,CASIO COMPUTER COMPANY LIMITED,Japan,Computer and related activities (72),-0.41%,-0.0041,-0.012459203980099502,1,,-0.014033333333333332
10630,2017,COMPUTACENTER PLC,United Kingdom,Computer and related activities (72),-0.14%,-0.0014000000000000002,-0.012459203980099502,1,-29.999999999999996,-0.014033333333333332
10631,2017,DASSAULT SYSTEMES SE,France,Computer and related activities (72),-0.17%,-0.0017,-0.012459203980099502,1,,-0.014033333333333332
10632,2017,EOH HOLDINGS LIMITED,South Africa,Computer and related activities (72),-0.66%,-0.0066,-0.012459203980099502,1,,-0.014033333333333332
10633,2017,"FOSTER ELECTRIC COMPANY, LIMITED",Japan,Computer and related activities (72),-1.98%,-0.0198,-0.012459203980099502,-1,17.159763313609467,-0.014033333333333332
10634,2017,FUJITSU LIMITED,Japan,Computer and related activities (72),-0.97%,-0.0097,-0.012459203980099502,1,42.647058823529406,-0.014033333333333332
10635,2017,GENPACT LIMITED,United States,Computer and related activities (72),-0.95%,-0.0095,-0.012459203980099502,1,1.0638297872340496,-0.014033333333333332
10636,2017,GLOBANT SA,Argentina,Computer and related activities (72),-0.23%,-0.0023,-0.012459203980099502,1,-30.303030303030294,-0.014033333333333332
10637,2017,INDRA SISTEMAS,Spain,Computer and related activities (72),-0.17%,-0.0017,-0.012459203980099502,1,,-0.014033333333333332
10638,2017,INFOSYS LIMITED,India,Computer and related activities (72),7.17%,0.0717,-0.012459203980099502,1,-996.25,-0.014033333333333332
10639,2017,INTERNATIONAL BUSINESS MACHINES CORPORATION,United States,Computer and related activities (72),-0.62%,-0.0062,-0.012459203980099502,1,,-0.014033333333333332
10640,2017,ITOCHU TECHNO-SOLUTIONS CORPORATION,Japan,Computer and related activities (72),-0.56%,-0.005600000000000001,-0.012459203980099502,1,-9.67741935483869,-0.014033333333333332
10641,2017,KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED,China,Computer and related activities (72),-0.61%,-0.0061,-0.012459203980099502,1,,-0.014033333333333332
10642,2017,"KINPO ELECTRONICS, INC.",Taiwan,Computer and related activities (72),-1.06%,-0.0106,-0.012459203980099502,1,-13.114754098360649,-0.014033333333333332
10643,2017,LEIDOS HOLDINGS INC,United States,Computer and related activities (72),-0.19%,-0.0019,-0.012459203980099502,1,-42.42424242424242,-0.014033333333333332
10644,2017,LG ELECTRONICS INCORPORATED,South Korea,Computer and related activities (72),-1.28%,-0.0128,-0.012459203980099502,-1,,-0.014033333333333332
10645,2017,LINK ADMINISTRATION HOLDINGS LTD,Australia,Computer and related activities (72),-0.35%,-0.0035,-0.012459203980099502,1,2.9411764705882253,-0.014033333333333332
10646,2017,"MASTERCARD, INC.",United States,Computer and related activities (72),-0.20%,-0.002,-0.012459203980099502,1,,-0.014033333333333332
10647,2017,MICRO FOCUS INTERNATIONAL PLC,United Kingdom,Computer and related activities (72),-0.27%,-0.0027,-0.012459203980099502,1,,-0.014033333333333332
10648,2017,MICROSOFT CORPORATION,United States,Computer and related activities (72),-0.79%,-0.0079,-0.012459203980099502,1,21.53846153846155,-0.014033333333333332
10649,2017,MINDTREE LIMITED,India,Computer and related activities (72),-0.75%,-0.0075,-0.012459203980099502,1,20.967741935483875,-0.014033333333333332
10650,2017,NCC GROUP PLC,United Kingdom,Computer and related activities (72),-0.15%,-0.0015,-0.012459203980099502,1,-46.42857142857143,-0.014033333333333332
10651,2017,NEXTDC LIMITED,Australia,Computer and related activities (72),-54.51%,-0.5451,-0.012459203980099502,-1,30.250896057347674,-0.014033333333333332
10652,2017,NIKON CORPORATION,Japan,Computer and related activities (72),-1.01%,-0.0101,-0.012459203980099502,1,,-0.014033333333333332
10653,2017,NOMURA RESEARCH INSTITUTE LIMITED,Japan,Computer and related activities (72),-0.64%,-0.0064,-0.012459203980099502,1,-12.328767123287664,-0.014033333333333332
10654,2017,NTT DATA CORPORATION,Japan,Computer and related activities (72),-0.49%,-0.0049,-0.012459203980099502,1,-7.547169811320753,-0.014033333333333332
10655,2017,ORACLE CORPORATION,United States,Computer and related activities (72),-0.41%,-0.0041,-0.012459203980099502,1,2.4999999999999907,-0.014033333333333332
10656,2017,PANASONIC CORPORATION,Japan,Computer and related activities (72),-1.16%,-0.0116,-0.012459203980099502,1,,-0.014033333333333332
10657,2017,PAYPAL HOLDINGS INC,United States,Computer and related activities (72),-0.22%,-0.0022,-0.012459203980099502,1,,-0.014033333333333332
10658,2017,"SALESFORCE.COM, INC.",United States,Computer and related activities (72),-0.50%,-0.005,-0.012459203980099502,1,,-0.014033333333333332
10659,2017,SDL PLC,United Kingdom,Computer and related activities (72),-0.38%,-0.0038,-0.012459203980099502,1,100.0,-0.014033333333333332
10660,2017,SHARP CORPORATION,Japan,Computer and related activities (72),-1.78%,-0.0178,-0.012459203980099502,-1,7.2289156626506035,-0.014033333333333332
10661,2017,SONY CORPORATION,Japan,Computer and related activities (72),-0.63%,-0.0063,-0.012459203980099502,1,-13.698630136986301,-0.014033333333333332
10662,2017,SOPHOS GROUP PLC,United Kingdom,Computer and related activities (72),-0.38%,-0.0038,-0.012459203980099502,1,-24.0,-0.014033333333333332
10663,2017,STEEL CONNECT INC,United States,Computer and related activities (72),-0.78%,-0.0078,-0.012459203980099502,1,5.405405405405417,-0.014033333333333332
10664,2017,SYMANTEC CORPORATION,United States,Computer and related activities (72),-0.94%,-0.0094,-0.012459203980099502,1,4.444444444444407,-0.014033333333333332
10665,2017,TATA CONSULTANCY SERVICES LTD,India,Computer and related activities (72),-1.00%,-0.01,-0.012459203980099502,1,,-0.014033333333333332
10666,2017,TATUNG COMPANY LIMITED,Taiwan,Computer and related activities (72),-0.50%,-0.005,-0.012459203980099502,1,,-0.014033333333333332
10667,2017,TECH MAHINDRA LIMITED,India,Computer and related activities (72),-1.48%,-0.0148,-0.012459203980099502,-1,40.95238095238094,-0.014033333333333332
10668,2017,TERADATA CORPORATION,United States,Computer and related activities (72),-0.24%,-0.0024,-0.012459203980099502,1,-4.000000000000013,-0.014033333333333332
10669,2017,THE SAGE GROUP PLC,United Kingdom,Computer and related activities (72),-0.18%,-0.0018,-0.012459203980099502,1,,-0.014033333333333332
10670,2017,TRAVELSKY TECHNOLOGY LTD,China,Computer and related activities (72),-1.79%,-0.0179,-0.012459203980099502,-1,,-0.014033333333333332
10671,2017,VIRTUSA CORPORATION,United States,Computer and related activities (72),-0.68%,-0.0068000000000000005,-0.012459203980099502,1,,-0.014033333333333332
10672,2017,VITEC GROUP PLC,United Kingdom,Computer and related activities (72),-0.30%,-0.003,-0.012459203980099502,1,,-0.014033333333333332
10673,2017,"VMWARE, INCORPORATION.",United States,Computer and related activities (72),-0.25%,-0.0025,-0.012459203980099502,1,-10.71428571428572,-0.014033333333333332
10674,2017,WIPRO LIMITED,India,Computer and related activities (72),-1.36%,-0.0136,-0.012459203980099502,-1,-33.333333333333336,-0.014033333333333332
10675,2017,WORKDAY INC,United States,Computer and related activities (72),-0.22%,-0.0022,-0.012459203980099502,1,-29.032258064516125,-0.014033333333333332
10676,2018,ACCENTURE PLC,Ireland,Computer and related activities (72),-0.24%,-0.0024,-0.012459203980099502,1,-17.24137931034483,-0.015472000000000003
10677,2018,ADOBE INC,United States,Computer and related activities (72),-0.22%,-0.0022,-0.012459203980099502,1,-29.032258064516125,-0.015472000000000003
10678,2018,AMADEUS IT GROUP SA,Spain,Computer and related activities (72),-0.26%,-0.0026,-0.012459203980099502,1,13.043478260869556,-0.015472000000000003
10679,2018,ATEA ASA,Norway,Computer and related activities (72),-0.05%,-0.0005,-0.012459203980099502,1,0.0,-0.015472000000000003
10680,2018,"AUTODESK, INC.",United States,Computer and related activities (72),0.80%,0.008,-0.012459203980099502,1,-2.439024390243893,-0.015472000000000003
10681,2018,AVEVA GROUP PLC,United Kingdom,Computer and related activities (72),-0.34%,-0.0034,-0.012459203980099502,1,-2.8571428571428363,-0.015472000000000003
10682,2018,CAPGEMINI SE,France,Computer and related activities (72),-0.33%,-0.0033,-0.012459203980099502,1,-8.333333333333325,-0.015472000000000003
10683,2018,CASIO COMPUTER COMPANY LIMITED,Japan,Computer and related activities (72),-0.41%,-0.0041,-0.012459203980099502,1,0.0,-0.015472000000000003
10684,2018,DASSAULT SYSTEMES SE,France,Computer and related activities (72),-0.18%,-0.0018,-0.012459203980099502,1,5.882352941176451,-0.015472000000000003
10685,2018,EOH HOLDINGS LIMITED,South Africa,Computer and related activities (72),-0.82%,-0.008199999999999999,-0.012459203980099502,1,24.24242424242422,-0.015472000000000003
10686,2018,"FOSTER ELECTRIC COMPANY, LIMITED",Japan,Computer and related activities (72),-1.67%,-0.0167,-0.012459203980099502,-1,-15.65656565656565,-0.015472000000000003
10687,2018,FUJITSU LIMITED,Japan,Computer and related activities (72),-0.96%,-0.0096,-0.012459203980099502,1,-1.0309278350515538,-0.015472000000000003
10688,2018,GLOBANT SA,Argentina,Computer and related activities (72),-0.21%,-0.0021,-0.012459203980099502,1,-8.695652173913047,-0.015472000000000003
10689,2018,INDRA SISTEMAS,Spain,Computer and related activities (72),-0.17%,-0.0017,-0.012459203980099502,1,0.0,-0.015472000000000003
10690,2018,INFOSYS LIMITED,India,Computer and related activities (72),8.84%,0.08839999999999999,-0.012459203980099502,1,23.291492329149218,-0.015472000000000003
10691,2018,INTERNATIONAL BUSINESS MACHINES CORPORATION,United States,Computer and related activities (72),-0.47%,-0.004699999999999999,-0.012459203980099502,1,-24.193548387096786,-0.015472000000000003
10692,2018,ITOCHU TECHNO-SOLUTIONS CORPORATION,Japan,Computer and related activities (72),-0.48%,-0.0048,-0.012459203980099502,1,-14.285714285714302,-0.015472000000000003
10693,2018,KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED,China,Computer and related activities (72),-0.85%,-0.0085,-0.012459203980099502,1,39.34426229508199,-0.015472000000000003
10694,2018,KINGSOFT CORPORATION LIMITED,China,Computer and related activities (72),-0.77%,-0.0077,-0.012459203980099502,1,,-0.015472000000000003
